human	humanLabel
http://www.wikidata.org/entity/Q266030	Julia Livia
http://www.wikidata.org/entity/Q266035	Johanne Schmidt-Nielsen
http://www.wikidata.org/entity/Q266042	Concha Buika
http://www.wikidata.org/entity/Q266049	Nicole-Reine Lepaute
http://www.wikidata.org/entity/Q266051	J
http://www.wikidata.org/entity/Q266057	Madeleine Martin
http://www.wikidata.org/entity/Q266067	Laura Fraser
http://www.wikidata.org/entity/Q266073	Maruja Torres
http://www.wikidata.org/entity/Q266078	Fiona Bruce
http://www.wikidata.org/entity/Q266080	Sara Tavares
http://www.wikidata.org/entity/Q266086	Gerda Wegener
http://www.wikidata.org/entity/Q266090	Anita Kulcsár
http://www.wikidata.org/entity/Q266097	Fedora Barbieri
http://www.wikidata.org/entity/Q266109	Jacqueline Emerson
http://www.wikidata.org/entity/Q266112	Kate Alexa
http://www.wikidata.org/entity/Q266114	Elena Salgado
http://www.wikidata.org/entity/Q266121	Kate Ziegler
http://www.wikidata.org/entity/Q266125	Anna Vyrubova
http://www.wikidata.org/entity/Q266131	Margaret Geller
http://www.wikidata.org/entity/Q266139	Brooke Burns
http://www.wikidata.org/entity/Q266142	Princess Antonia of Luxembourg
http://www.wikidata.org/entity/Q266147	Geneviève Grad
http://www.wikidata.org/entity/Q266155	Marie Sebag
http://www.wikidata.org/entity/Q266160	Ermesinde, Countess of Luxembourg
http://www.wikidata.org/entity/Q266166	Moira Shearer
http://www.wikidata.org/entity/Q266172	Ingeborg Brams
http://www.wikidata.org/entity/Q266173	Holly Black
http://www.wikidata.org/entity/Q266181	Désirée Nosbusch
http://www.wikidata.org/entity/Q266185	Natalie Zemon Davis
http://www.wikidata.org/entity/Q266187	Sujata Massey
http://www.wikidata.org/entity/Q266190	Magali Noël
http://www.wikidata.org/entity/Q266195	Princess Adelheid-Marie of Anhalt-Dessau
http://www.wikidata.org/entity/Q266205	Margery Allingham
http://www.wikidata.org/entity/Q266208	Kinga Göncz
http://www.wikidata.org/entity/Q266215	Bertrada of Prüm
http://www.wikidata.org/entity/Q266222	Nadine Trintignant
http://www.wikidata.org/entity/Q266229	Edwige Fenech
http://www.wikidata.org/entity/Q266238	Karen Buck
http://www.wikidata.org/entity/Q266240	Barbara Steele
http://www.wikidata.org/entity/Q266245	Nobuko Imai
http://www.wikidata.org/entity/Q266254	Najoua Belyzel
http://www.wikidata.org/entity/Q266261	Charlotte Moore Sitterly
http://www.wikidata.org/entity/Q266265	Elisabeth, Duchess of Luxembourg
http://www.wikidata.org/entity/Q266271	Sainkho Namtchylak
http://www.wikidata.org/entity/Q266278	Shushanik
http://www.wikidata.org/entity/Q266279	Huang Zhihong
http://www.wikidata.org/entity/Q266286	Manuela Machado
http://www.wikidata.org/entity/Q266296	Marion Jones Farquhar
http://www.wikidata.org/entity/Q266307	Natalya Shikolenko
http://www.wikidata.org/entity/Q266313	Diane Baker
http://www.wikidata.org/entity/Q266319	Soledad Miranda
http://www.wikidata.org/entity/Q266327	Somaly Mam
http://www.wikidata.org/entity/Q266335	Charlotte Rae
http://www.wikidata.org/entity/Q266340	Loni Anderson
http://www.wikidata.org/entity/Q266347	Keiko
http://www.wikidata.org/entity/Q266356	Son Dam-bi
http://www.wikidata.org/entity/Q266361	Olivia d'Abo
http://www.wikidata.org/entity/Q266368	Barbara Barrie
http://www.wikidata.org/entity/Q266376	Hikari Mitsushima
http://www.wikidata.org/entity/Q266385	Edith Márquez
http://www.wikidata.org/entity/Q266389	Mady Saks
http://www.wikidata.org/entity/Q266391	Sally Kellerman
http://www.wikidata.org/entity/Q266397	Vivien Merchant
http://www.wikidata.org/entity/Q266402	Eva Le Gallienne
http://www.wikidata.org/entity/Q266416	Betsy Blair
http://www.wikidata.org/entity/Q266425	Carrie Snodgress
http://www.wikidata.org/entity/Q266432	Susan Tyrrell
http://www.wikidata.org/entity/Q266439	Anna Jarvis
http://www.wikidata.org/entity/Q266440	Nerea Pena
http://www.wikidata.org/entity/Q266445	Peggy Wood
http://www.wikidata.org/entity/Q266451	Elizabeth Hartman
http://www.wikidata.org/entity/Q266457	Naomi Shindō
http://www.wikidata.org/entity/Q266467	Kate Nelligan
http://www.wikidata.org/entity/Q266473	Una Merkel
http://www.wikidata.org/entity/Q281148	Asmahan Farhat
http://www.wikidata.org/entity/Q281197	Claudine Moulin
http://www.wikidata.org/entity/Q281203	Irma Stern
http://www.wikidata.org/entity/Q281240	Christine Adamo
http://www.wikidata.org/entity/Q281341	Maxine Sullivan
http://www.wikidata.org/entity/Q281352	Claire Keim
http://www.wikidata.org/entity/Q281427	Maria Adeodata Pisani
http://www.wikidata.org/entity/Q281434	Angel Wainaina
http://www.wikidata.org/entity/Q281455	Laurence Vichnievsky
http://www.wikidata.org/entity/Q281501	Alaine Polcz
http://www.wikidata.org/entity/Q281580	Paulien Hogeweg
http://www.wikidata.org/entity/Q281614	Turið Sigurðardóttir
http://www.wikidata.org/entity/Q281618	Bojana Panić
http://www.wikidata.org/entity/Q281663	Gizem Girişmen
http://www.wikidata.org/entity/Q281669	Lilian Kummer
http://www.wikidata.org/entity/Q281712	Anja Lechner
http://www.wikidata.org/entity/Q281904	Claire Gagnier
http://www.wikidata.org/entity/Q281907	Irene M. Giblin
http://www.wikidata.org/entity/Q281949	Anikó Kapros
http://www.wikidata.org/entity/Q281951	Michael Hyatt
http://www.wikidata.org/entity/Q281959	Glennis Grace
http://www.wikidata.org/entity/Q281991	Meghan Ory
http://www.wikidata.org/entity/Q281997	Mirosława Krajewska
http://www.wikidata.org/entity/Q282010	Elvira Osirnig
http://www.wikidata.org/entity/Q282063	Sara Copia Sullam
http://www.wikidata.org/entity/Q282077	Elisabeth Aspaker
http://www.wikidata.org/entity/Q282082	Tove Karoline Knutsen
http://www.wikidata.org/entity/Q282110	Izora Armstead
http://www.wikidata.org/entity/Q282119	Rada Rassimov
http://www.wikidata.org/entity/Q282180	Irene Curzon, 2nd Baroness Ravensdale
http://www.wikidata.org/entity/Q282225	Evelina Samuelsson
http://www.wikidata.org/entity/Q282237	Yoshiko Yamamoto
http://www.wikidata.org/entity/Q282340	Cassie Jackman
http://www.wikidata.org/entity/Q282342	Big Nose Kate
http://www.wikidata.org/entity/Q282367	Anita Garvin
http://www.wikidata.org/entity/Q282422	Jiang Yuyuan
http://www.wikidata.org/entity/Q282517	Jean Liedloff
http://www.wikidata.org/entity/Q282560	Hila Plitmann
http://www.wikidata.org/entity/Q282565	Helen Luz
http://www.wikidata.org/entity/Q282648	Mineko Ohkami
http://www.wikidata.org/entity/Q282703	Victoria Baranova
http://www.wikidata.org/entity/Q282818	Irina Alfyorova
http://www.wikidata.org/entity/Q282828	Isabel Bocskai
http://www.wikidata.org/entity/Q282835	Regelinda
http://www.wikidata.org/entity/Q282857	Peggy Gilbert
http://www.wikidata.org/entity/Q282951	Stefania Casini
http://www.wikidata.org/entity/Q282964	Lacy J. Dalton
http://www.wikidata.org/entity/Q282975	Marina Tkachenko
http://www.wikidata.org/entity/Q283069	Esther Phillips
http://www.wikidata.org/entity/Q283110	Sally Yeh
http://www.wikidata.org/entity/Q283115	Josephine Foster
http://www.wikidata.org/entity/Q283173	Geneviève Fioraso
http://www.wikidata.org/entity/Q283178	Elizabeth Allan
http://www.wikidata.org/entity/Q283237	Patrizia Laquidara
http://www.wikidata.org/entity/Q283312	Dulce of Aragon
http://www.wikidata.org/entity/Q283317	Chiara Mastroianni
http://www.wikidata.org/entity/Q283328	Nancy Allen
http://www.wikidata.org/entity/Q283335	Rhonda Fleming
http://www.wikidata.org/entity/Q283342	Anita Page
http://www.wikidata.org/entity/Q283351	Selma Gürbüz
http://www.wikidata.org/entity/Q283353	Gertrudis Gómez de Avellaneda
http://www.wikidata.org/entity/Q283361	Ruth Beitia
http://www.wikidata.org/entity/Q283371	Lucía Jiménez
http://www.wikidata.org/entity/Q283385	Sharleen Spiteri
http://www.wikidata.org/entity/Q283391	Sarah Jezebel Deva
http://www.wikidata.org/entity/Q283410	Térez Montcalm
http://www.wikidata.org/entity/Q283423	Zizi Adel
http://www.wikidata.org/entity/Q283432	Nastassia Dubarezava
http://www.wikidata.org/entity/Q283436	Verónica Forqué
http://www.wikidata.org/entity/Q283442	Reanne Evans
http://www.wikidata.org/entity/Q283444	Essy Persson
http://www.wikidata.org/entity/Q283488	Alena Procházková
http://www.wikidata.org/entity/Q283496	Edna Ferber
http://www.wikidata.org/entity/Q283504	Diora Baird
http://www.wikidata.org/entity/Q283513	Lola Dueñas
http://www.wikidata.org/entity/Q283521	Andrea Elson
http://www.wikidata.org/entity/Q283528	Joanna of Aragon, Countess of Foix
http://www.wikidata.org/entity/Q283531	Ursula Torday
http://www.wikidata.org/entity/Q283597	Kitty Kelly
http://www.wikidata.org/entity/Q283646	Tina Bachmann
http://www.wikidata.org/entity/Q283652	Youmi Kimura
http://www.wikidata.org/entity/Q283654	Maria Skobtsova
http://www.wikidata.org/entity/Q283659	Barbara Ehrenreich
http://www.wikidata.org/entity/Q283698	Chizuko Hoshino
http://www.wikidata.org/entity/Q283703	Sadie Frost
http://www.wikidata.org/entity/Q283719	Nancy Ludington
http://www.wikidata.org/entity/Q283757	Q283757
http://www.wikidata.org/entity/Q283787	Mimi Coertse
http://www.wikidata.org/entity/Q283788	Christine Moore
http://www.wikidata.org/entity/Q283796	Christine McVie
http://www.wikidata.org/entity/Q283872	Veronica Cartwright
http://www.wikidata.org/entity/Q283902	Torfhildur Þorsteinsdóttir
http://www.wikidata.org/entity/Q283904	Karen Dotrice
http://www.wikidata.org/entity/Q283922	Jacqueline Robin
http://www.wikidata.org/entity/Q283933	Qiao Hong
http://www.wikidata.org/entity/Q283952	Dorothy Dickson
http://www.wikidata.org/entity/Q283955	Daria Gaiazova
http://www.wikidata.org/entity/Q283958	Jelena Dokic
http://www.wikidata.org/entity/Q283964	Rachel de Queiroz
http://www.wikidata.org/entity/Q283973	Li Ju
http://www.wikidata.org/entity/Q274099	Salina Kosgei
http://www.wikidata.org/entity/Q274104	Benita Johnson
http://www.wikidata.org/entity/Q274107	Marleen Renders
http://www.wikidata.org/entity/Q274108	Gala Évora
http://www.wikidata.org/entity/Q274110	Magdaline Chemjor
http://www.wikidata.org/entity/Q274113	Catherine Allégret
http://www.wikidata.org/entity/Q274115	Colleen Madamombe
http://www.wikidata.org/entity/Q274117	Inara George
http://www.wikidata.org/entity/Q274119	Stephanie Heinrich
http://www.wikidata.org/entity/Q274121	Anne Bonnet
http://www.wikidata.org/entity/Q274122	Ida Mett
http://www.wikidata.org/entity/Q274125	Róża Maria Barbara Gräfin von Thun und Hohenstein
http://www.wikidata.org/entity/Q274127	Mamo Clark
http://www.wikidata.org/entity/Q274129	Nina Lemesh
http://www.wikidata.org/entity/Q274130	Sandra Frei
http://www.wikidata.org/entity/Q274132	Renata Kokowska
http://www.wikidata.org/entity/Q274135	Stefanie Melbeck
http://www.wikidata.org/entity/Q274137	Mandy Hering
http://www.wikidata.org/entity/Q274138	Qianhong Gotsch-He
http://www.wikidata.org/entity/Q274139	Suleka Mathew
http://www.wikidata.org/entity/Q274140	Ewa Milewicz
http://www.wikidata.org/entity/Q274142	Mari Cruz Díaz
http://www.wikidata.org/entity/Q274144	Kathrine Taylor
http://www.wikidata.org/entity/Q274146	Melba Liston
http://www.wikidata.org/entity/Q274149	Rebekka Bakken
http://www.wikidata.org/entity/Q274152	Milada Horáková
http://www.wikidata.org/entity/Q274154	Sarah Bettens
http://www.wikidata.org/entity/Q274156	Marsha M. Linehan
http://www.wikidata.org/entity/Q274158	Daliah Lavi
http://www.wikidata.org/entity/Q274161	Anna LaCazio
http://www.wikidata.org/entity/Q274163	Louise Weiss
http://www.wikidata.org/entity/Q274166	Carlota Perez
http://www.wikidata.org/entity/Q274168	Daniela Hlaváčová
http://www.wikidata.org/entity/Q274169	Kathryn Crosby
http://www.wikidata.org/entity/Q274171	Eliška Krásnohorská
http://www.wikidata.org/entity/Q274172	Annette Kellerman
http://www.wikidata.org/entity/Q274175	Marianna Martines
http://www.wikidata.org/entity/Q274176	Bridget Driscoll
http://www.wikidata.org/entity/Q274178	Hunter Lovins
http://www.wikidata.org/entity/Q274181	Mamie Smith
http://www.wikidata.org/entity/Q274182	Maria Josepha Hermengilde Esterházy de Galantha
http://www.wikidata.org/entity/Q274185	Sandra Taylor
http://www.wikidata.org/entity/Q274187	Golden Brooks
http://www.wikidata.org/entity/Q274189	Vera Baranovskaya
http://www.wikidata.org/entity/Q274192	Amy Gough
http://www.wikidata.org/entity/Q274194	Laura Steinbach
http://www.wikidata.org/entity/Q274196	Marie-Christine Blandin
http://www.wikidata.org/entity/Q274199	Michelle Kelly
http://www.wikidata.org/entity/Q274200	Janet Munro
http://www.wikidata.org/entity/Q274202	Lola Rodríguez de Tió
http://www.wikidata.org/entity/Q274203	Christelle Gros
http://www.wikidata.org/entity/Q274204	Susan Anton
http://www.wikidata.org/entity/Q274206	Jayne Heitmeyer
http://www.wikidata.org/entity/Q274208	Carol Molnau
http://www.wikidata.org/entity/Q274209	Sharon Sheeley
http://www.wikidata.org/entity/Q274213	Monika Berwein
http://www.wikidata.org/entity/Q274214	Marie-Angélique Memmie Le Blanc
http://www.wikidata.org/entity/Q274216	Martine Brochard
http://www.wikidata.org/entity/Q274219	Augusta Jane Evans
http://www.wikidata.org/entity/Q274220	Barbara Snellenburg
http://www.wikidata.org/entity/Q274222	Dorothy Sebastian
http://www.wikidata.org/entity/Q274224	Ariel Besse
http://www.wikidata.org/entity/Q274232	Maud Fontenoy
http://www.wikidata.org/entity/Q274234	Magdalena Morano
http://www.wikidata.org/entity/Q274238	Christine Delaroche
http://www.wikidata.org/entity/Q274239	Nicoletta Machiavelli
http://www.wikidata.org/entity/Q274242	Dalma Iványi
http://www.wikidata.org/entity/Q274244	Anne Bauchens
http://www.wikidata.org/entity/Q274246	Warja Lavater
http://www.wikidata.org/entity/Q274250	Louise de La Fayette
http://www.wikidata.org/entity/Q274254	Eileen Power
http://www.wikidata.org/entity/Q274257	Mimi Parent
http://www.wikidata.org/entity/Q274262	Lynn Bari
http://www.wikidata.org/entity/Q274264	Sibyl Mary Hathaway
http://www.wikidata.org/entity/Q274265	Małgorzata Szumowska
http://www.wikidata.org/entity/Q274267	Marie-Claude Vaillant-Couturier
http://www.wikidata.org/entity/Q274271	Meike Evers
http://www.wikidata.org/entity/Q274274	Joanna Pacitti
http://www.wikidata.org/entity/Q274277	Małgorzata Braunek
http://www.wikidata.org/entity/Q274280	Maja Komorowska
http://www.wikidata.org/entity/Q274282	Helena Makowska
http://www.wikidata.org/entity/Q274284	Roberta Fiandino
http://www.wikidata.org/entity/Q274289	Barbara Krafftówna
http://www.wikidata.org/entity/Q274291	Sandra Keith
http://www.wikidata.org/entity/Q274293	Hayley Lewis
http://www.wikidata.org/entity/Q274295	Kalina Jędrusik
http://www.wikidata.org/entity/Q274296	Kate Elliott
http://www.wikidata.org/entity/Q274300	Flora Montgomery
http://www.wikidata.org/entity/Q274302	Lina Kostenko
http://www.wikidata.org/entity/Q274306	Angelica Agurbash
http://www.wikidata.org/entity/Q274309	Élisabeth Badinter
http://www.wikidata.org/entity/Q274312	Zhanna Bichevskaya
http://www.wikidata.org/entity/Q274314	Rosalinda Celentano
http://www.wikidata.org/entity/Q274316	Sophia of Halshany
http://www.wikidata.org/entity/Q274318	Albina Osipowich
http://www.wikidata.org/entity/Q274321	Katja K
http://www.wikidata.org/entity/Q274324	Jadwiga Łuszczewska
http://www.wikidata.org/entity/Q274331	Natalia Pushkina
http://www.wikidata.org/entity/Q274334	Svetlana Aleksievich
http://www.wikidata.org/entity/Q274335	Polina Smolova
http://www.wikidata.org/entity/Q266480	Anita Moen
http://www.wikidata.org/entity/Q266486	Marjut Rolig
http://www.wikidata.org/entity/Q266492	Marit Mikkelsplass
http://www.wikidata.org/entity/Q266499	Trude Dybendahl
http://www.wikidata.org/entity/Q266505	Amélie Zurcher
http://www.wikidata.org/entity/Q266506	Kea Bouman
http://www.wikidata.org/entity/Q266512	Millie Perkins
http://www.wikidata.org/entity/Q266519	Elizabeth of Pomerania
http://www.wikidata.org/entity/Q266525	Joanna Krupa
http://www.wikidata.org/entity/Q266533	Margaret Sambiria
http://www.wikidata.org/entity/Q266539	Nadine Labaki
http://www.wikidata.org/entity/Q266547	Malene Mortensen
http://www.wikidata.org/entity/Q266555	Chava Alberstein
http://www.wikidata.org/entity/Q266563	Yardena Arazi
http://www.wikidata.org/entity/Q266568	Heather Mills
http://www.wikidata.org/entity/Q266578	Shiri Maimon
http://www.wikidata.org/entity/Q266583	Joanna Angel
http://www.wikidata.org/entity/Q266591	Salome Alexandra
http://www.wikidata.org/entity/Q266601	Mariamne
http://www.wikidata.org/entity/Q266611	Ann Coulter
http://www.wikidata.org/entity/Q266617	Caterina Caselli
http://www.wikidata.org/entity/Q266626	Rossy de Palma
http://www.wikidata.org/entity/Q266635	Beatrice of Lorraine
http://www.wikidata.org/entity/Q266640	Raffaella Carrà
http://www.wikidata.org/entity/Q266651	Mara Carfagna
http://www.wikidata.org/entity/Q266661	Lyudmila Ulitskaya
http://www.wikidata.org/entity/Q266670	Megumi Hayashibara
http://www.wikidata.org/entity/Q266676	Namie Amuro
http://www.wikidata.org/entity/Q266679	Marie Smith Jones
http://www.wikidata.org/entity/Q266686	Olga Zabelinskaya
http://www.wikidata.org/entity/Q266694	Fay Wray
http://www.wikidata.org/entity/Q266700	Anastasia Valeryevna Zuyeva
http://www.wikidata.org/entity/Q266708	Svetlana Zakharova
http://www.wikidata.org/entity/Q266715	Ching Shih
http://www.wikidata.org/entity/Q266722	Florence Devouard
http://www.wikidata.org/entity/Q266727	Irina Kalentieva
http://www.wikidata.org/entity/Q266733	Valentina Yegorova
http://www.wikidata.org/entity/Q266738	Aliya Mustafina
http://www.wikidata.org/entity/Q266745	Maria Spiridonova
http://www.wikidata.org/entity/Q266751	Bertrada of Laon
http://www.wikidata.org/entity/Q266756	Adela
http://www.wikidata.org/entity/Q266765	Begga
http://www.wikidata.org/entity/Q266773	Theroigne de Mericourt
http://www.wikidata.org/entity/Q266779	Amel Bent
http://www.wikidata.org/entity/Q266783	Vera Figner
http://www.wikidata.org/entity/Q266789	Rebecca Schaeffer
http://www.wikidata.org/entity/Q266793	Theresa Villiers
http://www.wikidata.org/entity/Q266795	Jenna von Oy
http://www.wikidata.org/entity/Q266804	Lupe Ontiveros
http://www.wikidata.org/entity/Q266808	Gilda Radner
http://www.wikidata.org/entity/Q266814	Sharon Lawrence
http://www.wikidata.org/entity/Q266820	Cindy Williams
http://www.wikidata.org/entity/Q266825	Sandy Duncan
http://www.wikidata.org/entity/Q266829	Bernadett Ferling
http://www.wikidata.org/entity/Q266834	Amanda Marshall
http://www.wikidata.org/entity/Q266835	Mima Shimoda
http://www.wikidata.org/entity/Q266842	Emily Jacir
http://www.wikidata.org/entity/Q266852	Ai Kawashima
http://www.wikidata.org/entity/Q266863	Laura Ingraham
http://www.wikidata.org/entity/Q266873	Yuki Nagasato
http://www.wikidata.org/entity/Q266881	Beatrice Rosen
http://www.wikidata.org/entity/Q266888	Vinessa Shaw
http://www.wikidata.org/entity/Q266894	Gabriela Montero
http://www.wikidata.org/entity/Q266901	Megyn Price
http://www.wikidata.org/entity/Q266911	Phoebe Snow
http://www.wikidata.org/entity/Q266912	Gina Krog
http://www.wikidata.org/entity/Q266917	Valerie Bertinelli
http://www.wikidata.org/entity/Q266926	Anna van Egmont
http://www.wikidata.org/entity/Q266934	Madeleine Vionnet
http://www.wikidata.org/entity/Q266942	Lorraine Gary
http://www.wikidata.org/entity/Q266947	Pat Cadigan
http://www.wikidata.org/entity/Q266950	Karin Brienesse
http://www.wikidata.org/entity/Q266954	Ren Hui
http://www.wikidata.org/entity/Q266959	Margaret Truman
http://www.wikidata.org/entity/Q266967	Margaret Hoelzer
http://www.wikidata.org/entity/Q266972	Sandra Faber
http://www.wikidata.org/entity/Q266978	Valerie Vaz
http://www.wikidata.org/entity/Q266979	Michelle Alves
http://www.wikidata.org/entity/Q266984	Risa Wataya
http://www.wikidata.org/entity/Q266991	Alena Šeredová
http://www.wikidata.org/entity/Q266996	Wataru Yoshizumi
http://www.wikidata.org/entity/Q267001	Margaret Colin
http://www.wikidata.org/entity/Q267010	Tomoko Kawase
http://www.wikidata.org/entity/Q267019	Bang Soo-hyun
http://www.wikidata.org/entity/Q267026	Yu Nan
http://www.wikidata.org/entity/Q267031	Raquel Sánchez-Silva
http://www.wikidata.org/entity/Q267037	Jeon Do-yeon
http://www.wikidata.org/entity/Q267038	Annie Lobert
http://www.wikidata.org/entity/Q267039	Ursula Rucker
http://www.wikidata.org/entity/Q267044	Wei Yili
http://www.wikidata.org/entity/Q267051	Polly Bergen
http://www.wikidata.org/entity/Q267058	Solomiya Krushelnytska
http://www.wikidata.org/entity/Q272946	Joan Cusack
http://www.wikidata.org/entity/Q272952	Bonnie Hunt
http://www.wikidata.org/entity/Q272956	Nia Long
http://www.wikidata.org/entity/Q272960	Stefanie Scott
http://www.wikidata.org/entity/Q272965	Gina Holden
http://www.wikidata.org/entity/Q272970	Tina Bursill
http://www.wikidata.org/entity/Q272972	Robin Wright
http://www.wikidata.org/entity/Q272973	Cécile Vogt-Mugnier
http://www.wikidata.org/entity/Q272976	Kathy Kinney
http://www.wikidata.org/entity/Q272979	Burglinde Pollak
http://www.wikidata.org/entity/Q272982	Jutta Kirst
http://www.wikidata.org/entity/Q272984	Karin Krebs
http://www.wikidata.org/entity/Q272987	Susanna von Concordia
http://www.wikidata.org/entity/Q272991	Perrine Pelen
http://www.wikidata.org/entity/Q272994	Ultra Violet
http://www.wikidata.org/entity/Q272997	Lidia Chojecka
http://www.wikidata.org/entity/Q273000	Gunhild Hoffmeister
http://www.wikidata.org/entity/Q273001	Leslie Marmon Silko
http://www.wikidata.org/entity/Q273002	Najma Akhtar
http://www.wikidata.org/entity/Q273004	Beate Gummelt
http://www.wikidata.org/entity/Q273006	Anita Weiß
http://www.wikidata.org/entity/Q273007	Hisako Matsubara
http://www.wikidata.org/entity/Q273009	Charlotte Sophie of Aldenburg
http://www.wikidata.org/entity/Q273010	Chiara Banchini
http://www.wikidata.org/entity/Q273013	Anna Plochl
http://www.wikidata.org/entity/Q273016	Amy Gillett
http://www.wikidata.org/entity/Q273018	Antonia Visconti
http://www.wikidata.org/entity/Q273019	Greet Hofmans
http://www.wikidata.org/entity/Q273020	Frankee
http://www.wikidata.org/entity/Q273022	Valaida Snow
http://www.wikidata.org/entity/Q273024	Jacqueline Roque
http://www.wikidata.org/entity/Q273026	Cissy van Bennekom
http://www.wikidata.org/entity/Q273028	Henriette, Countess of Montbéliard
http://www.wikidata.org/entity/Q273029	Sita
http://www.wikidata.org/entity/Q273031	Jacqueline Fontyn
http://www.wikidata.org/entity/Q273033	Maya Hakvoort
http://www.wikidata.org/entity/Q273034	Lucy Maud Montgomery
http://www.wikidata.org/entity/Q273035	Benoîte Groult
http://www.wikidata.org/entity/Q273038	EliZe
http://www.wikidata.org/entity/Q273040	Nell Rankin
http://www.wikidata.org/entity/Q273042	Nancy Anne Sakovich
http://www.wikidata.org/entity/Q273043	Adrienne Monnier
http://www.wikidata.org/entity/Q273044	Keke Palmer
http://www.wikidata.org/entity/Q273045	Natalie Trundy
http://www.wikidata.org/entity/Q273046	Ilse Fromm-Michaels
http://www.wikidata.org/entity/Q273048	Imogen Stubbs
http://www.wikidata.org/entity/Q273050	Sylvia Millecam
http://www.wikidata.org/entity/Q273052	Patricia Neske
http://www.wikidata.org/entity/Q273054	Danielle Spera
http://www.wikidata.org/entity/Q273056	Nancy Parsons
http://www.wikidata.org/entity/Q273058	Sharon Kam
http://www.wikidata.org/entity/Q273060	Margrit Olfert
http://www.wikidata.org/entity/Q273063	Ghofrane Haddaoui
http://www.wikidata.org/entity/Q273065	Jennifer Hetrick
http://www.wikidata.org/entity/Q273066	Céline Bonnier
http://www.wikidata.org/entity/Q273068	Leopoldine Marie of Anhalt-Dessau
http://www.wikidata.org/entity/Q273070	Sabrina Harman
http://www.wikidata.org/entity/Q273072	Elisabeth of Brandenburg-Küstrin
http://www.wikidata.org/entity/Q273073	Milly Carlucci
http://www.wikidata.org/entity/Q273074	Elsa Barraine
http://www.wikidata.org/entity/Q273075	Robin Bartlett
http://www.wikidata.org/entity/Q273077	Mary O'Hara
http://www.wikidata.org/entity/Q273080	Patsy Cline
http://www.wikidata.org/entity/Q273082	Annie Golden
http://www.wikidata.org/entity/Q273084	Mary Washburn
http://www.wikidata.org/entity/Q273086	Licia Maglietta
http://www.wikidata.org/entity/Q273087	Augusta Savage
http://www.wikidata.org/entity/Q273089	Nadia Bonfini
http://www.wikidata.org/entity/Q273091	Christa Vahlensieck
http://www.wikidata.org/entity/Q273092	Nell Campbell
http://www.wikidata.org/entity/Q273094	Jeana Yeager
http://www.wikidata.org/entity/Q273096	Franziska of Hohenlohe-Waldenburg-Schillingsfürst
http://www.wikidata.org/entity/Q273099	Blanche of England
http://www.wikidata.org/entity/Q273100	Eumachia
http://www.wikidata.org/entity/Q273102	Marion Delorme
http://www.wikidata.org/entity/Q273104	Helen Chandler
http://www.wikidata.org/entity/Q273105	Evangeline Walton
http://www.wikidata.org/entity/Q273107	Nicole Sullivan
http://www.wikidata.org/entity/Q273109	Rita Jeptoo
http://www.wikidata.org/entity/Q273111	Margaret Beaufort, Countess of Stafford
http://www.wikidata.org/entity/Q273113	Anna Seniuk
http://www.wikidata.org/entity/Q273115	Anna Bilińska-Bohdanowicz
http://www.wikidata.org/entity/Q273118	Virginia Grey
http://www.wikidata.org/entity/Q273121	Margarita Marbler
http://www.wikidata.org/entity/Q273126	Anna Dorothea Therbusch
http://www.wikidata.org/entity/Q273128	Mary Jackson
http://www.wikidata.org/entity/Q273130	Rhona Martin
http://www.wikidata.org/entity/Q273134	Maren Baumbach
http://www.wikidata.org/entity/Q273137	Dey Young
http://www.wikidata.org/entity/Q273139	Katarzyna Borowicz
http://www.wikidata.org/entity/Q273141	Ursula Bruhin
http://www.wikidata.org/entity/Q273143	Françoise de Panafieu
http://www.wikidata.org/entity/Q273147	Beatrice I, Abbess of Quedlinburg
http://www.wikidata.org/entity/Q273150	Natalya Belokhvostikova
http://www.wikidata.org/entity/Q273152	Luba Shumeyko
http://www.wikidata.org/entity/Q273156	María Luisa Bombal
http://www.wikidata.org/entity/Q273158	Irene Morgan
http://www.wikidata.org/entity/Q273160	Julie Moss
http://www.wikidata.org/entity/Q273161	Maud Allan
http://www.wikidata.org/entity/Q273164	Patricia Rozema
http://www.wikidata.org/entity/Q274339	Gwen John
http://www.wikidata.org/entity/Q274340	Ilona Usovich
http://www.wikidata.org/entity/Q274342	Tatyana Tolstaya
http://www.wikidata.org/entity/Q274345	Zinaida Stahurskaya
http://www.wikidata.org/entity/Q274348	Almudena Grandes
http://www.wikidata.org/entity/Q274351	Jolanta Szymanek-Deresz
http://www.wikidata.org/entity/Q274353	Ludwika Karolina Radziwiłł
http://www.wikidata.org/entity/Q274355	Natsumi Tsuji
http://www.wikidata.org/entity/Q274359	Ester Rachel Kamińska
http://www.wikidata.org/entity/Q274362	Anna Semenovich
http://www.wikidata.org/entity/Q274363	Chiang Fang-liang
http://www.wikidata.org/entity/Q274366	Lacey Duvalle
http://www.wikidata.org/entity/Q274368	Maja Berezowska
http://www.wikidata.org/entity/Q274371	Dagmar Lange
http://www.wikidata.org/entity/Q274373	Ewa Wiśnierska
http://www.wikidata.org/entity/Q274375	Natália Pereira
http://www.wikidata.org/entity/Q274380	Ewa Bem
http://www.wikidata.org/entity/Q274383	Elena Efaieva
http://www.wikidata.org/entity/Q274385	Lindsey Berg
http://www.wikidata.org/entity/Q274390	Fernanda Ferreira
