human	humanLabel
http://www.wikidata.org/entity/Q82287	Shawn Ray
http://www.wikidata.org/entity/Q82290	Emilio Miraglia
http://www.wikidata.org/entity/Q82291	Charles Despiau
http://www.wikidata.org/entity/Q82293	Oscar Dautt
http://www.wikidata.org/entity/Q82301	Per Lønning
http://www.wikidata.org/entity/Q82302	Peter Faber
http://www.wikidata.org/entity/Q82305	Pavel Korotkov
http://www.wikidata.org/entity/Q82311	Gene Vincent
http://www.wikidata.org/entity/Q82313	Manuel Pio Correia
http://www.wikidata.org/entity/Q82323	Stig Håkansson
http://www.wikidata.org/entity/Q82328	Aldemir Bendine
http://www.wikidata.org/entity/Q82330	Brian Thompson
http://www.wikidata.org/entity/Q82335	Nick Bollettieri
http://www.wikidata.org/entity/Q82339	Clovis I
http://www.wikidata.org/entity/Q82345	Hideki Kozakura
http://www.wikidata.org/entity/Q82349	Dan Wells
http://www.wikidata.org/entity/Q82353	Rytis Šatkauskas
http://www.wikidata.org/entity/Q82360	Robert Armstrong
http://www.wikidata.org/entity/Q82364	Mohamed Hansal
http://www.wikidata.org/entity/Q82376	Filippo Casoni
http://www.wikidata.org/entity/Q82377	Peter Outerbridge
http://www.wikidata.org/entity/Q82378	Boris Afanasiev
http://www.wikidata.org/entity/Q82381	Valeri Fomenkov
http://www.wikidata.org/entity/Q82384	Viktor Tretiakov
http://www.wikidata.org/entity/Q82385	Camillo di Pietro
http://www.wikidata.org/entity/Q82397	David Svoboda
http://www.wikidata.org/entity/Q82398	Haitham al-Maleh
http://www.wikidata.org/entity/Q82400	Ali Sadreddine Al-Bayanouni
http://www.wikidata.org/entity/Q82403	Burhan Ghalioun
http://www.wikidata.org/entity/Q82409	Samuel Taylor Coleridge
http://www.wikidata.org/entity/Q82410	Karl Bömelburg
http://www.wikidata.org/entity/Q82411	Ludovic Maublanc
http://www.wikidata.org/entity/Q82420	Evgeny Orlov
http://www.wikidata.org/entity/Q82423	George J. Hochbrueckner
http://www.wikidata.org/entity/Q82431	Francis Walker
http://www.wikidata.org/entity/Q82433	Fusanosuke Natsume
http://www.wikidata.org/entity/Q82436	Felix Grucci
http://www.wikidata.org/entity/Q82439	William McComas
http://www.wikidata.org/entity/Q82443	Cornel Lucas
http://www.wikidata.org/entity/Q82445	Henri de Toulouse-Lautrec
http://www.wikidata.org/entity/Q82448	Stephen II of Hungary
http://www.wikidata.org/entity/Q82449	William Paulding, Jr.
http://www.wikidata.org/entity/Q82451	Peter Sharpe
http://www.wikidata.org/entity/Q82457	William Wallace
http://www.wikidata.org/entity/Q82461	Leandro Barrios Rita dos Martires
http://www.wikidata.org/entity/Q82462	Samuel Jordan Cabell
http://www.wikidata.org/entity/Q82465	Selah Tuthill
http://www.wikidata.org/entity/Q82470	Steve Brown
http://www.wikidata.org/entity/Q82476	William Carney
http://www.wikidata.org/entity/Q82478	George Clinton
http://www.wikidata.org/entity/Q82481	William S. Morgan
http://www.wikidata.org/entity/Q82484	James G. Clinton
http://www.wikidata.org/entity/Q82488	Flex Alexander
http://www.wikidata.org/entity/Q82492	Jared Allen
http://www.wikidata.org/entity/Q82495	Helge Perälä
http://www.wikidata.org/entity/Q82496	Colin Kaepernick
http://www.wikidata.org/entity/Q82507	Liu Chang
http://www.wikidata.org/entity/Q82512	Donatas Jankauskas
http://www.wikidata.org/entity/Q82514	Héctor Luna
http://www.wikidata.org/entity/Q82518	Carlos Correa
http://www.wikidata.org/entity/Q82521	Manuel De Sousa
http://www.wikidata.org/entity/Q82528	Hans Chiari
http://www.wikidata.org/entity/Q82535	Ibrahim Shekarau
http://www.wikidata.org/entity/Q82537	Henri Deloge
http://www.wikidata.org/entity/Q82538	Mike van Diem
http://www.wikidata.org/entity/Q82543	Antonio Brufau Niubó
http://www.wikidata.org/entity/Q82546	Andrés de Segurola
http://www.wikidata.org/entity/Q82556	Jakob Nielsen
http://www.wikidata.org/entity/Q82559	Meir Balaban
http://www.wikidata.org/entity/Q82563	Leon Cooper
http://www.wikidata.org/entity/Q82566	François Perrier
http://www.wikidata.org/entity/Q82590	Benjamín González
http://www.wikidata.org/entity/Q82593	José María Figueres Olsen
http://www.wikidata.org/entity/Q82631	Henry Frederick
http://www.wikidata.org/entity/Q82649	Piero de Bonzi
http://www.wikidata.org/entity/Q82651	Bandino Panciatici
http://www.wikidata.org/entity/Q82652	Felipe Massa
http://www.wikidata.org/entity/Q82653	Andrea Segre
http://www.wikidata.org/entity/Q82657	Antonio Casali
http://www.wikidata.org/entity/Q82659	Alessandro Peretti di Montalto
http://www.wikidata.org/entity/Q82660	Giuseppe Battiston
http://www.wikidata.org/entity/Q82665	Federico Baldissera Bartolomeo Cornaro
http://www.wikidata.org/entity/Q82667	Mark Webber
http://www.wikidata.org/entity/Q82669	Luigi Poggi
http://www.wikidata.org/entity/Q82672	Giuseppe Betori
http://www.wikidata.org/entity/Q82677	Gal Fridman
http://www.wikidata.org/entity/Q82686	Béla II of Hungary
http://www.wikidata.org/entity/Q82687	Géza I of Hungary
http://www.wikidata.org/entity/Q82689	Aristide Rinaldini
http://www.wikidata.org/entity/Q82692	Ennio Antonelli
http://www.wikidata.org/entity/Q82694	Giovanni Bona
http://www.wikidata.org/entity/Q82695	Yegor Gaidar
http://www.wikidata.org/entity/Q82696	Eric Singleton
http://www.wikidata.org/entity/Q82697	Giovanni Morone
http://www.wikidata.org/entity/Q82725	Johannes Pinsk
http://www.wikidata.org/entity/Q82726	Armand de Camboust, duc de Coislin
http://www.wikidata.org/entity/Q82730	Eugène Janvier de La Motte
http://www.wikidata.org/entity/Q82732	Aeneas
http://www.wikidata.org/entity/Q82733	Charles W. Freeman
http://www.wikidata.org/entity/Q82739	Guillaume Hergosse
http://www.wikidata.org/entity/Q82742	Romain Grosjean
http://www.wikidata.org/entity/Q82756	Rodrigo de Castro Pereira
http://www.wikidata.org/entity/Q82761	Jaco Geurts
http://www.wikidata.org/entity/Q82763	Joeri Vastmans
http://www.wikidata.org/entity/Q82767	Nely
http://www.wikidata.org/entity/Q82768	Paul di Resta
http://www.wikidata.org/entity/Q82771	Norbert Klein
http://www.wikidata.org/entity/Q82778	Pliny the Elder
http://www.wikidata.org/entity/Q82779	Adam Brodzisz
http://www.wikidata.org/entity/Q82780	Czesław Skonieczny
http://www.wikidata.org/entity/Q82782	Stanisław Sielański
http://www.wikidata.org/entity/Q82786	Leslie Nielsen
http://www.wikidata.org/entity/Q82787	Park Jung-Hoon
http://www.wikidata.org/entity/Q82788	Yim Si-wan
http://www.wikidata.org/entity/Q82790	Park Jung-geun
http://www.wikidata.org/entity/Q82792	Kim So Hyeong
http://www.wikidata.org/entity/Q82793	Callisthenes
http://www.wikidata.org/entity/Q82798	Kamui Kobayashi
http://www.wikidata.org/entity/Q82805	Sergio Pérez
http://www.wikidata.org/entity/Q82816	Daniel Ricciardo
http://www.wikidata.org/entity/Q82819	Hans Magnus Ryan
http://www.wikidata.org/entity/Q82820	Edson Taschetto Damian
http://www.wikidata.org/entity/Q82823	Johan Frederik Classen
http://www.wikidata.org/entity/Q82829	Jean-Éric Vergne
http://www.wikidata.org/entity/Q82830	Matthias Blazek
http://www.wikidata.org/entity/Q82831	Victor Larco Herrera
http://www.wikidata.org/entity/Q82835	García Fernández de Villamayor
http://www.wikidata.org/entity/Q82840	Alvar Aalto
http://www.wikidata.org/entity/Q82843	Jean-Michel Nicolier
http://www.wikidata.org/entity/Q82845	Pastor Maldonado
http://www.wikidata.org/entity/Q82848	François Jean Baptiste Quesnel
http://www.wikidata.org/entity/Q82849	Edwin García
http://www.wikidata.org/entity/Q82853	László Iván
http://www.wikidata.org/entity/Q82857	Roman Týc
http://www.wikidata.org/entity/Q82861	William Marçais
http://www.wikidata.org/entity/Q82864	Bruno Senna
http://www.wikidata.org/entity/Q82868	Christian Müller
http://www.wikidata.org/entity/Q82871	Martin Ssempa
http://www.wikidata.org/entity/Q82875	Davide Antonio Fossati
http://www.wikidata.org/entity/Q82879	Mikołaj Zyblikiewicz
http://www.wikidata.org/entity/Q82887	Daniele Liotti
http://www.wikidata.org/entity/Q82890	Sabahattin Kalender
http://www.wikidata.org/entity/Q82891	Heikki Kovalainen
http://www.wikidata.org/entity/Q82893	Çetin Işıközlü
http://www.wikidata.org/entity/Q82894	Okan Demiriş
http://www.wikidata.org/entity/Q82895	Ferit Tüzün
http://www.wikidata.org/entity/Q82897	Émile de Mot
http://www.wikidata.org/entity/Q82901	Vitaly Petrov
http://www.wikidata.org/entity/Q82902	Erkan Sağlık
http://www.wikidata.org/entity/Q82904	Aleksandr Vasilyev
http://www.wikidata.org/entity/Q82907	Alex Thomas
http://www.wikidata.org/entity/Q82914	Veselin Masleša
http://www.wikidata.org/entity/Q82918	Saparmurat Niyazov
http://www.wikidata.org/entity/Q82919	Alessandro Rossi
http://www.wikidata.org/entity/Q82924	Pedro de la Rosa
http://www.wikidata.org/entity/Q82925	Joseph Conrad
http://www.wikidata.org/entity/Q82934	Claude Henri de Rouvroy, comte de Saint-Simon
http://www.wikidata.org/entity/Q82936	Narain Karthikeyan
http://www.wikidata.org/entity/Q82942	Farid Sid
http://www.wikidata.org/entity/Q82944	Vasily Davydov
http://www.wikidata.org/entity/Q82947	Louis Kurihara
http://www.wikidata.org/entity/Q82956	Wiktor Biegański
http://www.wikidata.org/entity/Q82964	Robert Pferdmenges
http://www.wikidata.org/entity/Q82965	Charles Pic
http://www.wikidata.org/entity/Q82969	Bogusław Samborski
http://www.wikidata.org/entity/Q82984	Pierre de Coubertin
http://www.wikidata.org/entity/Q82992	Élie Frédéric Forey
http://www.wikidata.org/entity/Q82997	Aleksandar Stojanović
http://www.wikidata.org/entity/Q83003	Antonio Gramsci
http://www.wikidata.org/entity/Q83004	Emile Nau
http://www.wikidata.org/entity/Q83006	David Villa
http://www.wikidata.org/entity/Q83008	Sascha Palgen
http://www.wikidata.org/entity/Q83015	Ramadan Shalah
http://www.wikidata.org/entity/Q83029	Gregory XIII
http://www.wikidata.org/entity/Q83038	Salvatore Quasimodo
http://www.wikidata.org/entity/Q83041	Anaxagoras
http://www.wikidata.org/entity/Q83059	Saul Bellow
http://www.wikidata.org/entity/Q83066	Coloman
http://www.wikidata.org/entity/Q83100	Osman I
http://www.wikidata.org/entity/Q83106	Jürgen Klopp
http://www.wikidata.org/entity/Q83155	Jacques-Louis David
http://www.wikidata.org/entity/Q83158	Jean Cocteau
http://www.wikidata.org/entity/Q83159	Clement VII
http://www.wikidata.org/entity/Q83160	Prometheus
http://www.wikidata.org/entity/Q83163	Srinivasa Ramanujan
http://www.wikidata.org/entity/Q83171	Alexander II of Russia
http://www.wikidata.org/entity/Q83174	Eugenio Montale
http://www.wikidata.org/entity/Q83182	Ludovico Einaudi
http://www.wikidata.org/entity/Q83184	Jacinto Benavente
http://www.wikidata.org/entity/Q83192	Iván Piris
http://www.wikidata.org/entity/Q83198	Pius I
http://www.wikidata.org/entity/Q83223	Asclepius
http://www.wikidata.org/entity/Q83229	Edward VI of England
http://www.wikidata.org/entity/Q83233	Jacques Cousteau
http://www.wikidata.org/entity/Q83235	Horatio Nelson
http://www.wikidata.org/entity/Q83275	Ziya Gökalp
http://www.wikidata.org/entity/Q83297	John William Strutt, 3rd Baron Rayleigh
http://www.wikidata.org/entity/Q83309	Johann Strauss II
http://www.wikidata.org/entity/Q83312	Choekyi Gyaltsen, 10th Panchen Lama
http://www.wikidata.org/entity/Q83321	Giacomo Casanova
http://www.wikidata.org/entity/Q83322	Guru Nanak
http://www.wikidata.org/entity/Q83326	Béla Bartók
http://www.wikidata.org/entity/Q83329	Nílton Santos
http://www.wikidata.org/entity/Q83331	Louis de Broglie
http://www.wikidata.org/entity/Q83333	James D. Watson
http://www.wikidata.org/entity/Q83338	Robin Williams
http://www.wikidata.org/entity/Q83359	James Dean
http://www.wikidata.org/entity/Q83375	Empedocles
http://www.wikidata.org/entity/Q83383	Luciano Leggio
http://www.wikidata.org/entity/Q83400	Paulo da Gama
http://www.wikidata.org/entity/Q83406	Spartacus
http://www.wikidata.org/entity/Q83410	Cary Grant
http://www.wikidata.org/entity/Q83428	Paracelsus
http://www.wikidata.org/entity/Q83456	John Terry
http://www.wikidata.org/entity/Q83476	Alfred the Great
http://www.wikidata.org/entity/Q83484	Anthony Quinn
http://www.wikidata.org/entity/Q83488	Mesut Özil
http://www.wikidata.org/entity/Q83492	Gary Oldman
http://www.wikidata.org/entity/Q83494	Lee Cattermole
http://www.wikidata.org/entity/Q83498	Danny Rose
http://www.wikidata.org/entity/Q83499	Safet Isović
http://www.wikidata.org/entity/Q83501	Vladimir Prelog
http://www.wikidata.org/entity/Q83507	Philoumenos of Jacob's Well
http://www.wikidata.org/entity/Q83523	Edward Talbot, 8th Earl of Shrewsbury
http://www.wikidata.org/entity/Q83527	Marcel Queheille
http://www.wikidata.org/entity/Q83530	Honoratus of Amiens
http://www.wikidata.org/entity/Q83534	John Lawrence LeConte
http://www.wikidata.org/entity/Q83552	Alexander Prokhorov
http://www.wikidata.org/entity/Q83554	Dwight Buycks
http://www.wikidata.org/entity/Q83555	Herbert Blaché
http://www.wikidata.org/entity/Q83556	Théobald Michau
http://www.wikidata.org/entity/Q83557	Nikolay Basov
http://www.wikidata.org/entity/Q83560	Juha Lallukka
http://www.wikidata.org/entity/Q83568	Peter J. Biondi
http://www.wikidata.org/entity/Q83578	Asger Jorn
http://www.wikidata.org/entity/Q83579	Michał Sopoćko
http://www.wikidata.org/entity/Q83596	Tamiki Wakaki
http://www.wikidata.org/entity/Q83598	H.J. Muller
http://www.wikidata.org/entity/Q83616	Walter Heess
http://www.wikidata.org/entity/Q83617	Arnold Kohlschütter
http://www.wikidata.org/entity/Q83619	John Munro Longyear
http://www.wikidata.org/entity/Q83629	Mad Hatter
http://www.wikidata.org/entity/Q83636	Andrew N. Liveris
http://www.wikidata.org/entity/Q83638	Sebastian Larsson
http://www.wikidata.org/entity/Q83643	Andrey Gubin
http://www.wikidata.org/entity/Q83645	Mitko Madžunkov
http://www.wikidata.org/entity/Q83646	Q83646
http://www.wikidata.org/entity/Q83648	Jody Lukoki
http://www.wikidata.org/entity/Q83653	Jahangir
http://www.wikidata.org/entity/Q83655	Giovanni Passannante
http://www.wikidata.org/entity/Q83657	Ernie Lyons
http://www.wikidata.org/entity/Q83658	Marvic Leonen
http://www.wikidata.org/entity/Q83660	Waleran III, Duke of Limburg
http://www.wikidata.org/entity/Q83672	Shah Jahan
http://www.wikidata.org/entity/Q83677	Michael Weston
http://www.wikidata.org/entity/Q83678	Henry VI, Count of Luxembourg
http://www.wikidata.org/entity/Q83680	Sher Shah Suri
http://www.wikidata.org/entity/Q83688	Francesco Zucchetti
http://www.wikidata.org/entity/Q83689	Alfredo Dinale
http://www.wikidata.org/entity/Q83691	Angelo De Martini
http://www.wikidata.org/entity/Q83693	Candido Camero
http://www.wikidata.org/entity/Q83694	Carmen Argenziano
http://www.wikidata.org/entity/Q83702	Austromoine
http://www.wikidata.org/entity/Q83712	Pedro Caixinha
http://www.wikidata.org/entity/Q83714	Pete La Roca
http://www.wikidata.org/entity/Q83717	Kayhan Kalhor
http://www.wikidata.org/entity/Q83719	James Doakes
http://www.wikidata.org/entity/Q83721	Abdelilah Saber
http://www.wikidata.org/entity/Q83729	Gaspar de Bono
http://www.wikidata.org/entity/Q83731	Nebojša Gudelj
http://www.wikidata.org/entity/Q83733	Milo Ventimiglia
http://www.wikidata.org/entity/Q83740	Steve Biddulph
http://www.wikidata.org/entity/Q83753	Gabriel Özkan
http://www.wikidata.org/entity/Q83756	Wes Brown
http://www.wikidata.org/entity/Q83761	Eugène, 8th Prince of Ligne
http://www.wikidata.org/entity/Q83768	Emmerich Manner
http://www.wikidata.org/entity/Q83775	Ali Selmi
http://www.wikidata.org/entity/Q83794	Khushal Khan Khattak
http://www.wikidata.org/entity/Q83802	George Moberly
http://www.wikidata.org/entity/Q83807	Ed Sullivan
http://www.wikidata.org/entity/Q83808	François Joseph Lefebvre
http://www.wikidata.org/entity/Q83812	Edward G. Robinson
http://www.wikidata.org/entity/Q83816	A.J. Styles
http://www.wikidata.org/entity/Q83817	Yksel Osmanovski
http://www.wikidata.org/entity/Q83848	Johan Rheborg
http://www.wikidata.org/entity/Q83851	Ben Shenkman
http://www.wikidata.org/entity/Q83853	Henryk Kasperczak
http://www.wikidata.org/entity/Q83855	Vasili Blokhin
http://www.wikidata.org/entity/Q83859	John Milius
http://www.wikidata.org/entity/Q83879	Baal-hamon
http://www.wikidata.org/entity/Q83905	Hicham El Guerrouj
http://www.wikidata.org/entity/Q83906	Basil Poledouris
http://www.wikidata.org/entity/Q83907	Robert A. Dahl
http://www.wikidata.org/entity/Q83960	Solomon Luria
http://www.wikidata.org/entity/Q83991	Q83991
http://www.wikidata.org/entity/Q83996	Oleksandr Abdullin
http://www.wikidata.org/entity/Q83999	Tivadar Lehoczky
http://www.wikidata.org/entity/Q84001	Edgar A. Sharp
http://www.wikidata.org/entity/Q84010	Kei Cozzolino
http://www.wikidata.org/entity/Q84011	David Bezmozgis
http://www.wikidata.org/entity/Q84014	Matt Barela
http://www.wikidata.org/entity/Q84015	Zheng Keshuang
http://www.wikidata.org/entity/Q84018	Zheng Jing
http://www.wikidata.org/entity/Q84021	Hubert Beuve-Méry
http://www.wikidata.org/entity/Q84023	Fernando Matos Silva
http://www.wikidata.org/entity/Q84030	Mohd Hassan Marican
http://www.wikidata.org/entity/Q84031	Zheng Kezang
http://www.wikidata.org/entity/Q84034	William Haldimand
http://www.wikidata.org/entity/Q84038	Sergei Stadler
http://www.wikidata.org/entity/Q84039	Sam Parnia
http://www.wikidata.org/entity/Q84040	Chey Tae-won
http://www.wikidata.org/entity/Q84042	Robert W. Field
http://www.wikidata.org/entity/Q84047	Keith Newton
http://www.wikidata.org/entity/Q84048	Jesse Sorensen
http://www.wikidata.org/entity/Q84053	Tony Oller
http://www.wikidata.org/entity/Q84059	Abdelmajid Lamriss
http://www.wikidata.org/entity/Q84063	Vic Venasky
http://www.wikidata.org/entity/Q84075	Zema Ion
http://www.wikidata.org/entity/Q84077	Andreas Cornelius
http://www.wikidata.org/entity/Q84081	Søren Malling
http://www.wikidata.org/entity/Q84084	Peter Mygind
http://www.wikidata.org/entity/Q84085	Bryce Bayer
http://www.wikidata.org/entity/Q84086	Aleksandar Mitrović
http://www.wikidata.org/entity/Q84088	Nizar Rayan
http://www.wikidata.org/entity/Q84093	Haim Amsalem
http://www.wikidata.org/entity/Q84106	Peter Binoit
http://www.wikidata.org/entity/Q84114	John Adams
http://www.wikidata.org/entity/Q84122	Horus
http://www.wikidata.org/entity/Q84128	Samson ben Abraham of Sens
http://www.wikidata.org/entity/Q84130	Stanislav I. Sychov
http://www.wikidata.org/entity/Q84136	A. Vellayan
http://www.wikidata.org/entity/Q84146	Orazio Vecchi
http://www.wikidata.org/entity/Q84148	Alfred Brendel
http://www.wikidata.org/entity/Q84150	Hermann Broch
http://www.wikidata.org/entity/Q84152	Amon Göth
http://www.wikidata.org/entity/Q84153	Hervé Guibert
http://www.wikidata.org/entity/Q84161	Karl Wendlinger
http://www.wikidata.org/entity/Q84165	Hans Kelsen
http://www.wikidata.org/entity/Q84167	Patrick Friesacher
http://www.wikidata.org/entity/Q84172	Otto Rank
http://www.wikidata.org/entity/Q84177	Carl Menger
http://www.wikidata.org/entity/Q84178	Christian Klien
http://www.wikidata.org/entity/Q84181	Giovanni Antonio Scopoli
http://www.wikidata.org/entity/Q84186	Ivan Illich
http://www.wikidata.org/entity/Q84190	Fred Sinowatz
http://www.wikidata.org/entity/Q84192	Maximilian I of Mexico
http://www.wikidata.org/entity/Q84199	Michael Haneke
http://www.wikidata.org/entity/Q84201	Archduke Charles, Duke of Teschen
http://www.wikidata.org/entity/Q84204	Theodor Körner
http://www.wikidata.org/entity/Q84207	Volker Zotz
http://www.wikidata.org/entity/Q84208	Johannes Mario Simmel
http://www.wikidata.org/entity/Q84211	Heinrich Harrer
http://www.wikidata.org/entity/Q84217	Rudolf Nureyev
http://www.wikidata.org/entity/Q84227	Paul Ehrenfest
http://www.wikidata.org/entity/Q84233	Ludwig von Mises
http://www.wikidata.org/entity/Q84238	Peter Drucker
http://www.wikidata.org/entity/Q84241	Karl Böhm
http://www.wikidata.org/entity/Q84246	Eduard Hanslick
http://www.wikidata.org/entity/Q84250	Josef Hoffmann
http://www.wikidata.org/entity/Q84254	Karl Seitz
http://www.wikidata.org/entity/Q84258	Fritjof Capra
http://www.wikidata.org/entity/Q84263	Wilhelm Miklas
http://www.wikidata.org/entity/Q84266	Karl Radek
http://www.wikidata.org/entity/Q84272	Niko Kranjčar
http://www.wikidata.org/entity/Q84280	Nikolaus Lenau
http://www.wikidata.org/entity/Q84284	Christian Doppler
http://www.wikidata.org/entity/Q84287	Otto Wagner
http://www.wikidata.org/entity/Q84289	Georg von Peuerbach
http://www.wikidata.org/entity/Q84292	Richard von Mises
http://www.wikidata.org/entity/Q84296	Ludwig Boltzmann
http://www.wikidata.org/entity/Q84300	Charles Günther, Count of Schwarzburg-Rudolstadt
http://www.wikidata.org/entity/Q84301	Hermann Buhl
http://www.wikidata.org/entity/Q84305	Johann Bernhard Fischer von Erlach
http://www.wikidata.org/entity/Q84307	Ernst Leopold, 4th Prince of Leiningen
http://www.wikidata.org/entity/Q84308	Ingo Steinhöfel
http://www.wikidata.org/entity/Q84310	Friedrich Bonte
http://www.wikidata.org/entity/Q84312	Richard Neutra
http://www.wikidata.org/entity/Q84316	Francis Mary of the Cross Jordan
http://www.wikidata.org/entity/Q84318	Robert Hoyzer
http://www.wikidata.org/entity/Q84322	George John II, Count Palatine of Lützelstein-Guttenberg
http://www.wikidata.org/entity/Q84323	Josef Hickersberger
http://www.wikidata.org/entity/Q84325	Hermann Munk
http://www.wikidata.org/entity/Q84327	Heinrich August Winkler
http://www.wikidata.org/entity/Q84330	Harald Leipnitz
http://www.wikidata.org/entity/Q84332	Benedict Stilling
http://www.wikidata.org/entity/Q84333	Robert Lusser
http://www.wikidata.org/entity/Q84335	Alois Brunner
http://www.wikidata.org/entity/Q84336	Ingo Voge
http://www.wikidata.org/entity/Q84338	Rudi Cerne
http://www.wikidata.org/entity/Q84340	Harry Liedtke
http://www.wikidata.org/entity/Q84344	Johannes Daniel Falk
http://www.wikidata.org/entity/Q84345	Ludwig von Bertalanffy
http://www.wikidata.org/entity/Q84346	Adolph Wagner
http://www.wikidata.org/entity/Q84348	Eberhard Gienger
http://www.wikidata.org/entity/Q84350	Friedrich Klausing
http://www.wikidata.org/entity/Q84351	Heiko Vogel
http://www.wikidata.org/entity/Q84352	André Gorz
http://www.wikidata.org/entity/Q84354	Hannes Trautloft
http://www.wikidata.org/entity/Q84356	Karl Loewenstein
http://www.wikidata.org/entity/Q84359	Benny Feilhaber
http://www.wikidata.org/entity/Q84361	Frederick V, Margrave of Baden-Durlach
http://www.wikidata.org/entity/Q84363	Friedrich von der Trenck
http://www.wikidata.org/entity/Q84366	Thomas Barthel
http://www.wikidata.org/entity/Q84370	Leonhard Sohncke
http://www.wikidata.org/entity/Q84371	Karl von Terzaghi
http://www.wikidata.org/entity/Q84373	Otfrid Foerster
http://www.wikidata.org/entity/Q84376	Friedrich Dotzauer
http://www.wikidata.org/entity/Q84378	Kai Diekmann
http://www.wikidata.org/entity/Q84380	Kurt Sieveking
http://www.wikidata.org/entity/Q84381	Aldo Duscher
http://www.wikidata.org/entity/Q84383	Carl Wilhelm Petersen
http://www.wikidata.org/entity/Q84385	Walter Arendt
http://www.wikidata.org/entity/Q84386	Bruno Bettelheim
http://www.wikidata.org/entity/Q84388	Volker Rühe
http://www.wikidata.org/entity/Q84392	Thomas Wessinghage
http://www.wikidata.org/entity/Q84393	Erich Fried
http://www.wikidata.org/entity/Q84396	Gerd Truntschka
http://www.wikidata.org/entity/Q84398	Ulrich Graf
http://www.wikidata.org/entity/Q84400	Dietmar Huhn
http://www.wikidata.org/entity/Q84401	Hans Ferdinand Emil Julius Stichel
http://www.wikidata.org/entity/Q84403	Harry C. Schnur
http://www.wikidata.org/entity/Q84405	Karl Landsteiner
http://www.wikidata.org/entity/Q84406	Friedrich Hultsch
http://www.wikidata.org/entity/Q84407	Walther Fischer von Weikersthal
http://www.wikidata.org/entity/Q84411	Alfred Dürr
http://www.wikidata.org/entity/Q84412	Wilhelm Reich
http://www.wikidata.org/entity/Q84414	Barnaby Metschurat
http://www.wikidata.org/entity/Q84418	Fritz Genschow
http://www.wikidata.org/entity/Q84420	Walter Linse
http://www.wikidata.org/entity/Q84422	Max von Gagern
http://www.wikidata.org/entity/Q84423	Martin Buber
http://www.wikidata.org/entity/Q84424	Philipp Naruhn
http://www.wikidata.org/entity/Q84426	Egon Müller
http://www.wikidata.org/entity/Q84428	Karl Allmenröder
http://www.wikidata.org/entity/Q84430	Josef Breuer
http://www.wikidata.org/entity/Q84431	Ludwig Pick
http://www.wikidata.org/entity/Q84433	Carsten Bergemann
http://www.wikidata.org/entity/Q84435	Martin Stranzl
http://www.wikidata.org/entity/Q84436	Maximilian von Frey
http://www.wikidata.org/entity/Q84438	Wilhelm Uhthoff
http://www.wikidata.org/entity/Q84441	Odilo Globocnik
http://www.wikidata.org/entity/Q84443	August Ferdinand Bernhardi
http://www.wikidata.org/entity/Q84444	Jernej Kopitar
http://www.wikidata.org/entity/Q84445	Pierre Jean Édouard Desor
http://www.wikidata.org/entity/Q84447	Richard Kiepert
http://www.wikidata.org/entity/Q84449	Johann Christian August Heinroth
http://www.wikidata.org/entity/Q84450	Franz Böhme
http://www.wikidata.org/entity/Q84454	Gerolf Steiner
http://www.wikidata.org/entity/Q84455	Ödön von Horváth
http://www.wikidata.org/entity/Q84457	Horst Kopkow
http://www.wikidata.org/entity/Q84460	Friedrich Wilhelm Scanzoni von Lichtenfels
http://www.wikidata.org/entity/Q84461	Hermann Cohn
http://www.wikidata.org/entity/Q84463	Lorenz Franz Kielhorn
http://www.wikidata.org/entity/Q84466	Otto Nückel
http://www.wikidata.org/entity/Q84468	Erich Büttner
http://www.wikidata.org/entity/Q84469	Daniel Czepko von Reigersfeld
http://www.wikidata.org/entity/Q84470	Archduke Otto of Austria
http://www.wikidata.org/entity/Q84472	Karl Heinzen
http://www.wikidata.org/entity/Q84473	Georg Friedrich Ziebland
http://www.wikidata.org/entity/Q84474	Roderich von Erckert
http://www.wikidata.org/entity/Q84475	Michael Hainisch
http://www.wikidata.org/entity/Q84476	John H. Noble
http://www.wikidata.org/entity/Q84477	Christian Karl August Ludwig von Massenbach
http://www.wikidata.org/entity/Q84481	Jacques Teyssier
http://www.wikidata.org/entity/Q84482	Friedrich von Wieser
http://www.wikidata.org/entity/Q84484	Georg Fritze
http://www.wikidata.org/entity/Q84485	Paul Falkenberg
http://www.wikidata.org/entity/Q84486	Peter L. Berger
http://www.wikidata.org/entity/Q84488	Wilhelm Krause
http://www.wikidata.org/entity/Q84489	Oskar Werner
http://www.wikidata.org/entity/Q84491	Hans Georg Wunderlich
http://www.wikidata.org/entity/Q84495	Martin Kähler
http://www.wikidata.org/entity/Q84497	Nikolaus Joseph von Jacquin
http://www.wikidata.org/entity/Q84498	Friedrich Boerner
http://www.wikidata.org/entity/Q84502	Julius von Kirchmann
http://www.wikidata.org/entity/Q84503	Raoul Hausmann
http://www.wikidata.org/entity/Q84505	Benedikt Taschen
http://www.wikidata.org/entity/Q84506	Murat Kaya
http://www.wikidata.org/entity/Q84507	Johann Lukas von Hildebrandt
http://www.wikidata.org/entity/Q84509	Felix Philipp Kanitz
http://www.wikidata.org/entity/Q84510	Willi Domgraf-Fassbaender
http://www.wikidata.org/entity/Q84511	Karl Buresch
http://www.wikidata.org/entity/Q84512	Wilhelm von Schütz
